Image_Name,Image_Path,Plate_Detected,Detected_Text,x1,y1,x2,y2,Processed_Image_Path,Processing_Time,Confidence_Score
1674.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1674.jpg,True,ع ج٥٥٥٥,444,536,652,642,results\plates\plate_1674.jpg,1.22,1.0
1675.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1675.jpg,True,ج ب ل٥٥٥٥,130,397,192,428,results\plates\plate_1675.jpg,1.53,1.0
1676.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1676.jpg,True,ع س ل٥٥٥,337,353,499,433,results\plates\plate_1676.jpg,1.49,1.0
1677.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1677.jpg,True,ف ن ص٦٥٢٤,298,310,480,401,results\plates\plate_1677.jpg,1.85,1.0
1678.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1678.jpg,True,ب١٣,470,704,611,777,results\plates\plate_1678.jpg,1.23,1.0
1679.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1679.jpg,True,ل١,482,592,711,715,results\plates\plate_1679.jpg,1.37,1.0
1680.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1680.jpg,True,ع ط أ٦٦٦٦,390,574,564,661,results\plates\plate_1680.jpg,1.78,1.0
1681.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1681.jpg,True,أ و ل١,215,402,302,450,results\plates\plate_1681.jpg,1.87,1.0
1682.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1682.jpg,True,ر ي م٤٤٤٤,238,390,393,471,results\plates\plate_1682.jpg,1.86,1.0
1683.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1683.jpg,True,ف ر ج٥٥٥,413,765,657,890,results\plates\plate_1683.jpg,1.61,1.0
1684.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1684.jpg,True,ف ر ج٥٥٥,429,615,667,738,results\plates\plate_1684.jpg,1.57,1.0
1685.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1685.jpg,True,ن و ن١١١١,523,578,732,695,results\plates\plate_1685.jpg,1.35,1.0
1686.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1686.jpg,True,ف و د٥٥٥٥,384,581,604,689,results\plates\plate_1686.jpg,1.19,1.0
1687.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1687.jpg,True,ع ر ب١,429,1065,637,1172,results\plates\plate_1687.jpg,1.75,1.0
1688.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1688.jpg,True,ص ق ر٩٩٩,337,509,498,589,results\plates\plate_1688.jpg,1.32,1.0
1689.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1689.jpg,True,أ ي٤٨٩٣,234,428,320,472,results\plates\plate_1689.jpg,1.20,1.0
1690.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1690.jpg,True,ر ي س٤٤٤,626,480,753,560,results\plates\plate_1690.jpg,1.40,1.0
1691.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1691.jpg,True,ع م و١,312,299,418,352,results\plates\plate_1691.jpg,1.00,1.0
1692.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1692.jpg,True,ع م٥٥٥٥,252,693,398,792,results\plates\plate_1692.jpg,1.07,1.0
1693.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1693.jpg,True,ف ن ص٦٥٢٤,341,319,487,395,results\plates\plate_1693.jpg,1.29,1.0
1694.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1694.jpg,True,ن ج م٤٤٤٤,296,322,421,387,results\plates\plate_1694.jpg,1.38,1.0
1695.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1695.jpg,True,أ ن س١,254,197,399,269,results\plates\plate_1695.jpg,1.22,1.0
1696.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1696.jpg,True,ب ب ب١١١,273,435,406,501,results\plates\plate_1696.jpg,1.18,1.0
1697.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1697.jpg,True,ع م م١,507,807,666,892,results\plates\plate_1697.jpg,1.21,1.0
1698.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1698.jpg,True,ي س ن١١١,416,547,734,705,results\plates\plate_1698.jpg,1.49,1.0
1699.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1699.jpg,True,م أ ن١١١١,431,708,575,782,results\plates\plate_1699.jpg,1.48,1.0
1700.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1700.jpg,True,م ه م٣٣٣٣,413,966,627,1076,results\plates\plate_1700.jpg,1.72,1.0
1701.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1701.jpg,True,س م١,391,201,590,299,results\plates\plate_1701.jpg,1.61,1.0
1702.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1702.jpg,True,و ي ل١١١١,303,348,434,408,results\plates\plate_1702.jpg,1.47,1.0
1703.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1703.jpg,True,م ل١,252,421,373,486,results\plates\plate_1703.jpg,1.42,1.0
1704.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1704.jpg,True,س٢,355,662,524,751,results\plates\plate_1704.jpg,1.14,1.0
1705.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1705.jpg,True,ج و١,438,798,606,886,results\plates\plate_1705.jpg,1.35,1.0
1706.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1706.jpg,True,د ل ع٢٢٢,355,618,479,682,results\plates\plate_1706.jpg,1.28,1.0
1707.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1707.jpg,True,س ن و٦٦٦٦,394,648,588,746,results\plates\plate_1707.jpg,1.39,1.0
1708.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1708.jpg,True,أ ن أ٩٩٩,489,1179,604,1258,results\plates\plate_1708.jpg,1.06,1.0
1709.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1709.jpg,True,د أ ل٧٧٧٧,367,793,543,879,results\plates\plate_1709.jpg,1.33,1.0
1710.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1710.jpg,True,ل و ل٨٨٨٨,764,452,915,534,results\plates\plate_1710.jpg,1.19,1.0
1711.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1711.jpg,True,ع م٥٥٥٥,369,877,497,944,results\plates\plate_1711.jpg,1.77,1.0
1712.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1712.jpg,True,ع ج٥٥٥٥,428,680,628,772,results\plates\plate_1712.jpg,1.35,1.0
1713.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1713.jpg,True,د م١١١١,535,309,670,382,results\plates\plate_1713.jpg,1.47,1.0
1714.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1714.jpg,True,ه ر م١١١,321,807,461,888,results\plates\plate_1714.jpg,1.25,1.0
1715.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1715.jpg,True,ب س م١١١,710,289,788,330,results\plates\plate_1715.jpg,1.09,1.0
1716.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1716.jpg,True,د٢٢,494,702,719,814,results\plates\plate_1716.jpg,1.32,1.0
1717.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1717.jpg,True,س ي ف٩٩٩٩,378,491,549,579,results\plates\plate_1717.jpg,1.42,1.0
1718.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1718.jpg,True,م س أ١١١١,323,323,430,377,results\plates\plate_1718.jpg,1.55,1.0
1719.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1719.jpg,True,ن أ ر٦٦٦,315,520,650,691,results\plates\plate_1719.jpg,1.21,1.0
1720.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1720.jpg,True,ع١١,388,730,530,806,results\plates\plate_1720.jpg,1.51,1.0
1721.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1721.jpg,True,ج ع ن٢١٧,314,225,462,295,results\plates\plate_1721.jpg,0.91,1.0
1722.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1722.jpg,True,أ س د٦,628,794,752,858,results\plates\plate_1722.jpg,1.23,1.0
1723.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1723.jpg,True,ع ه٧٩٨٤,280,673,436,743,results\plates\plate_1723.jpg,1.24,1.0
1724.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1724.jpg,True,ع ط أ١,233,782,368,869,results\plates\plate_1724.jpg,1.51,1.0
1725.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1725.jpg,True,ر ي س٤٤٤,244,531,354,599,results\plates\plate_1725.jpg,1.30,1.0
1726.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1726.jpg,True,د م١١١١,257,620,456,719,results\plates\plate_1726.jpg,1.41,1.0
1727.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1727.jpg,True,ر ع ط٧٣٤,666,331,866,440,results\plates\plate_1727.jpg,0.94,1.0
1728.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1728.jpg,True,ه و ط٢٥١٧,231,563,411,653,results\plates\plate_1728.jpg,1.34,1.0
1729.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1729.jpg,True,أ و ع٣٦٨٤,247,567,409,651,results\plates\plate_1729.jpg,1.68,1.0
1730.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1730.jpg,True,ر ع ط٧٣٤,632,474,830,578,results\plates\plate_1730.jpg,1.03,1.0
1731.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1731.jpg,True,ق أ٤٥٤٧,890,365,1004,446,results\plates\plate_1731.jpg,0.86,1.0
1732.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1732.jpg,True,ر م٢٨٣٦,290,652,458,737,results\plates\plate_1732.jpg,1.04,1.0
1733.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1733.jpg,True,ر ع ط٧٣٤,293,393,436,505,results\plates\plate_1733.jpg,0.94,1.0
1734.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1734.jpg,True,ق أ٤٥٤٧,663,380,842,471,results\plates\plate_1734.jpg,0.89,1.0
1735.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1735.jpg,True,ق أ٤٥٤٨,105,415,179,455,results\plates\plate_1735.jpg,1.53,1.0
1736.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1736.jpg,True,د ص١٧٢٨,225,557,365,622,results\plates\plate_1736.jpg,1.23,1.0
1737.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1737.jpg,True,ط م ن٥٩١٤,453,424,564,478,results\plates\plate_1737.jpg,1.81,1.0
1738.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1738.jpg,True,ر ص أ٩٣٨٢,307,493,406,544,results\plates\plate_1738.jpg,1.26,1.0
1739.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1739.jpg,True,م ط١,462,683,642,766,results\plates\plate_1739.jpg,1.63,1.0
1740.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1740.jpg,True,ط و ص٥٤٦٧,318,662,426,715,results\plates\plate_1740.jpg,1.46,1.0
1741.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1741.jpg,True,م ج١,196,355,300,410,results\plates\plate_1741.jpg,1.39,1.0
1742.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1742.jpg,True,و ق٣٨٦٩,417,356,512,399,results\plates\plate_1742.jpg,0.98,1.0
1743.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1743.jpg,True,و ق٣٨٦٩,423,259,509,303,results\plates\plate_1743.jpg,0.99,1.0
1744.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1744.jpg,True,م ج١١١١,300,340,430,413,results\plates\plate_1744.jpg,1.29,1.0
1745.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1745.jpg,True,م ل٤٢٢٩,275,576,465,675,results\plates\plate_1745.jpg,1.12,1.0
1746.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1746.jpg,True,س ج س٩٧٣٢,219,546,325,598,results\plates\plate_1746.jpg,1.22,1.0
1747.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1747.jpg,True,ب د س٦٢٧٨,232,784,440,863,results\plates\plate_1747.jpg,1.18,1.0
1748.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1748.jpg,True,ق أ ل٢١٩٣,262,632,447,717,results\plates\plate_1748.jpg,1.14,1.0
1749.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1749.jpg,True,ه ط أ٢٨٩٥,496,387,628,461,results\plates\plate_1749.jpg,1.34,1.0
1750.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1750.jpg,True,ب ع٨١٢٣,292,643,428,700,results\plates\plate_1750.jpg,1.03,1.0
1751.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1751.jpg,True,س ج ه١٢٨,285,646,463,727,results\plates\plate_1751.jpg,1.11,1.0
1752.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1752.jpg,True,ب ع٨١٢٣,271,681,408,753,results\plates\plate_1752.jpg,1.11,1.0
1753.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1753.jpg,True,س ن ب٧٤٦٢,340,886,571,957,results\plates\plate_1753.jpg,1.05,1.0
1754.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1754.jpg,True,س٢,457,615,620,703,results\plates\plate_1754.jpg,1.21,1.0
1755.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1755.jpg,True,م د ه٨٧٣٩,408,287,581,373,results\plates\plate_1755.jpg,1.37,1.0
1756.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1756.jpg,True,م د ه٨٧٣٩,375,499,554,571,results\plates\plate_1756.jpg,1.08,1.0
1757.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1757.jpg,True,س ن ب٧٤٦٢,278,531,370,591,results\plates\plate_1757.jpg,1.28,1.0
1758.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1758.jpg,True,ب د٣١٧٣,224,391,335,444,results\plates\plate_1758.jpg,1.22,1.0
1759.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1759.jpg,True,ر ج أ٢٥٣٨,281,587,442,660,results\plates\plate_1759.jpg,1.22,1.0
1760.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1760.jpg,True,س ي د٧٧٧,420,385,503,428,results\plates\plate_1760.jpg,1.05,1.0
1761.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1761.jpg,True,م و ه٦٦٦٦,370,551,522,627,results\plates\plate_1761.jpg,1.45,1.0
1762.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1762.jpg,True,ق ل ق١١١١,657,557,792,647,results\plates\plate_1762.jpg,1.31,1.0
1763.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1763.jpg,True,ل ص٣٣٩٨,460,285,522,320,results\plates\plate_1763.jpg,1.11,1.0
1764.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1764.jpg,True,م ج ق١٩٧٣,164,667,251,712,results\plates\plate_1764.jpg,1.10,1.0
1765.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1765.jpg,True,ع م د٤٤٤٤,428,816,610,930,results\plates\plate_1765.jpg,1.32,1.0
1766.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1766.jpg,True,د ع٩٧٣٣,171,490,292,544,results\plates\plate_1766.jpg,0.90,1.0
1767.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1767.jpg,True,س ب ع٢٥٩,563,466,729,559,results\plates\plate_1767.jpg,1.23,1.0
1768.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1768.jpg,True,ه ع ن٧٤٣,134,567,225,637,results\plates\plate_1768.jpg,1.26,1.0
1769.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1769.jpg,True,أ ق ج٧٤٩٣,440,452,591,540,results\plates\plate_1769.jpg,1.78,1.0
1770.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1770.jpg,True,د ع٩٧٣٣,128,384,223,427,results\plates\plate_1770.jpg,2.16,1.0
1771.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1771.jpg,True,ط ص أ٦٩٧٦,421,362,555,425,results\plates\plate_1771.jpg,1.83,1.0
1772.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1772.jpg,True,ط ص أ٦٩٧٦,418,361,538,417,results\plates\plate_1772.jpg,2.60,1.0
1773.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1773.jpg,True,ط ص أ٦٩٧٦,431,448,613,536,results\plates\plate_1773.jpg,1.76,1.0
1774.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1774.jpg,True,ب و د٨٨٨٨,412,508,567,588,results\plates\plate_1774.jpg,1.52,1.0
1775.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1775.jpg,True,ه ع ن٧٤٣,364,430,506,502,results\plates\plate_1775.jpg,1.05,1.0
1776.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1776.jpg,True,ه ر ع٥٨٥٢,185,592,310,644,results\plates\plate_1776.jpg,1.02,1.0
1777.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1777.jpg,True,ف ي د٤١٥٣,274,480,400,544,results\plates\plate_1777.jpg,1.06,1.0
1778.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1778.jpg,True,و ن١,227,290,318,334,results\plates\plate_1778.jpg,1.62,1.0
1779.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1779.jpg,True,ج ر ج٣٢٥,289,558,458,639,results\plates\plate_1779.jpg,1.35,1.0
1780.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1780.jpg,True,ق ه ي٧٥٧٢,227,568,360,629,results\plates\plate_1780.jpg,1.14,1.0
1781.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1781.jpg,True,ق ه ي٧٥٧٢,230,404,364,473,results\plates\plate_1781.jpg,1.30,1.0
1782.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1782.jpg,True,ج و٦٦٦٦,352,474,510,556,results\plates\plate_1782.jpg,1.39,1.0
1783.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1783.jpg,True,م ر٨,392,772,609,880,results\plates\plate_1783.jpg,1.60,1.0
1784.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1784.jpg,True,أ ق ج٧٤٩٣,293,641,453,714,results\plates\plate_1784.jpg,1.15,1.0
1785.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1785.jpg,True,أ ق ج٧٤٩٣,292,562,445,631,results\plates\plate_1785.jpg,1.39,1.0
1786.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1786.jpg,True,ع و٣٧٦٥,407,494,674,645,results\plates\plate_1786.jpg,1.22,1.0
1787.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1787.jpg,True,س م٢٨١٣,231,375,306,413,results\plates\plate_1787.jpg,1.38,1.0
1788.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1788.jpg,True,ن د أ٧٧٧٧,412,599,564,677,results\plates\plate_1788.jpg,1.37,1.0
1789.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1789.jpg,True,س م٢٨١٣,247,391,320,429,results\plates\plate_1789.jpg,1.24,1.0
1790.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1790.jpg,True,ط و٣٥٣٩,268,712,429,790,results\plates\plate_1790.jpg,1.34,1.0
1791.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1791.jpg,True,أ ن ج١٨٤٣,159,477,280,524,results\plates\plate_1791.jpg,1.28,1.0
1792.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1792.jpg,True,س م٢٨١٣,209,554,322,612,results\plates\plate_1792.jpg,1.00,1.0
1793.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1793.jpg,True,ع أ و٧١٨٣,215,408,311,457,results\plates\plate_1793.jpg,1.31,1.0
1794.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1794.jpg,True,د ط ل٢٤٣,251,602,391,676,results\plates\plate_1794.jpg,1.50,1.0
1795.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1795.jpg,True,ق م س٢٤٩٧,166,912,320,991,results\plates\plate_1795.jpg,1.01,1.0
1796.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1796.jpg,True,أ ي ر٦١٨٥,321,469,430,527,results\plates\plate_1796.jpg,1.35,1.0
1797.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1797.jpg,True,ق م س٢٤٩٧,418,435,657,570,results\plates\plate_1797.jpg,0.88,1.0
1798.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1798.jpg,True,ع أ و٧١٨٣,405,577,525,644,results\plates\plate_1798.jpg,1.07,1.0
1799.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1799.jpg,True,ق م س٢٤٩٧,55,868,260,981,results\plates\plate_1799.jpg,0.85,1.0
1800.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1800.jpg,True,ج ص١١٣٧,312,559,443,635,results\plates\plate_1800.jpg,1.06,1.0
1801.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1801.jpg,True,ي ط٧٨٧٦,289,605,482,700,results\plates\plate_1801.jpg,1.13,1.0
1802.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1802.jpg,True,ج ق ع٩٧٢,433,368,612,456,results\plates\plate_1802.jpg,1.13,1.0
1803.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1803.jpg,True,ل س د٧٦٢٩,326,347,457,417,results\plates\plate_1803.jpg,0.97,1.0
1804.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1804.jpg,True,م و أ٤٢٦٥,250,625,389,701,results\plates\plate_1804.jpg,0.92,1.0
1805.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1805.jpg,True,م ق ب٥٦٩١,167,669,232,703,results\plates\plate_1805.jpg,0.85,1.0
1806.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1806.jpg,True,أ ط ف٥٤٦,278,657,411,717,results\plates\plate_1806.jpg,1.00,1.0
1807.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1807.jpg,True,ف ه٥٨٩٣,286,659,461,733,results\plates\plate_1807.jpg,1.00,1.0
1808.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1808.jpg,True,م ق ب٦٥٧٢,400,378,514,434,results\plates\plate_1808.jpg,0.86,1.0
1809.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1809.jpg,True,ط ق٥٢٣٨,400,508,540,577,results\plates\plate_1809.jpg,1.08,1.0
1810.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1810.jpg,True,ق م س٢٤٩٧,398,432,639,571,results\plates\plate_1810.jpg,0.87,1.0
1811.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1811.jpg,True,ق ف ر٦٨٥٤,155,485,222,521,results\plates\plate_1811.jpg,0.87,1.0
1812.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1812.jpg,True,ج ق ع٩٧٢,285,618,420,690,results\plates\plate_1812.jpg,0.92,1.0
1813.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1813.jpg,True,أ ط ف٥٤٦,274,575,422,649,results\plates\plate_1813.jpg,1.02,1.0
1814.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1814.jpg,True,ر ج ه٣٩١,416,652,624,746,results\plates\plate_1814.jpg,1.12,1.0
1815.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1815.jpg,True,ق و ل٩٨٤٥,302,743,430,799,results\plates\plate_1815.jpg,0.89,1.0
1816.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1816.jpg,True,أ ط ف٥٤٦,242,659,417,767,results\plates\plate_1816.jpg,0.93,1.0
1817.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1817.jpg,True,أ ط ف٥٤٦,242,659,417,767,results\plates\plate_1817.jpg,0.94,1.0
1818.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1818.jpg,True,ي ط٧٨٧٦,248,392,433,478,results\plates\plate_1818.jpg,1.08,1.0
1819.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1819.jpg,True,ف ه٥٨٩٣,272,622,455,709,results\plates\plate_1819.jpg,0.97,1.0
1820.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1820.jpg,True,ع ص و٩١٨٤,253,527,428,624,results\plates\plate_1820.jpg,1.23,1.0
1821.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1821.jpg,True,ق أ أ٦٩١٥,398,632,519,691,results\plates\plate_1821.jpg,0.96,1.0
1822.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1822.jpg,True,س ر د٩٧٨٧,340,430,441,488,results\plates\plate_1822.jpg,1.03,1.0
1823.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1823.jpg,True,ع ص و٩١٨٤,305,698,473,789,results\plates\plate_1823.jpg,1.02,1.0
1824.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1824.jpg,True,س ر د٩٧٨٧,304,710,430,775,results\plates\plate_1824.jpg,0.93,1.0
1825.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1825.jpg,True,أ ق و٩٦١٧,0,587,223,703,results\plates\plate_1825.jpg,1.08,1.0
1826.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1826.jpg,True,ج ج٨٨٨٨,312,734,444,803,results\plates\plate_1826.jpg,1.02,1.0
1827.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1827.jpg,True,أ ب ق٢٨٦٣,366,565,577,656,results\plates\plate_1827.jpg,0.90,1.0
1828.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1828.jpg,True,د ط ل٢٤٣,283,504,385,556,results\plates\plate_1828.jpg,0.96,1.0
1829.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1829.jpg,True,ن م ي٤١٩,290,516,449,596,results\plates\plate_1829.jpg,0.98,1.0
1830.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1830.jpg,True,ج م٧٦٤٢,293,725,464,792,results\plates\plate_1830.jpg,0.97,1.0
1831.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1831.jpg,True,ق ه ق٨٥٧,28,544,139,605,results\plates\plate_1831.jpg,0.96,1.0
1832.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1832.jpg,True,أ ق ق٦١٢,739,584,844,664,results\plates\plate_1832.jpg,1.12,1.0
1833.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1833.jpg,True,أ ق و٩٦١٧,392,635,552,718,results\plates\plate_1833.jpg,0.92,1.0
1834.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1834.jpg,True,د ق٣٧٤٥,257,592,367,644,results\plates\plate_1834.jpg,0.98,1.0
1835.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1835.jpg,True,ي ف ط١٥٦,380,482,584,592,results\plates\plate_1835.jpg,1.16,1.0
1836.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1836.jpg,True,ن ف٣٣٣٣,502,771,637,839,results\plates\plate_1836.jpg,1.30,1.0
1837.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1837.jpg,True,ب أ ر١٤٩,287,425,451,508,results\plates\plate_1837.jpg,1.09,1.0
1838.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1838.jpg,True,و ي٥٧١٤,427,489,628,590,results\plates\plate_1838.jpg,0.97,1.0
1839.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1839.jpg,True,م ج ع٥١٧٢,350,336,482,411,results\plates\plate_1839.jpg,1.03,1.0
